SHP_LG_ROUTE_ID;ID;PRO_ORIG_DE;PRO_ORIG_AT;DATA_PROMESSA;IMPACTO_DIT;PREFIXO
398811456;47330004217;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330004325;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330004613;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330004637;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330220186;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47330278752;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330278960;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330279100;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330280040;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330356265;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47330422513;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47331413133;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47331413277;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47331413307;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47331511369;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47331621756;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47331960553;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47332141180;2026-06-24;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47332855055;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47333170506;2026-06-25;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47333421151;2026-06-29;2026-07-01;2026-07-01;EARLY;B19_PM1
398811456;47333421307;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47333954836;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47334523078;2026-06-26;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47334575000;2026-06-25;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47334695640;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47335068025;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47335068415;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47335160186;2026-06-25;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47335168407;2026-06-25;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47336179907;2026-06-25;;2026-06-25;ON TIME;B19_PM1
398811456;47336714528;2026-06-26;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47336782608;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47337268823;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47337542670;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47337559197;2026-06-25;;2026-06-25;ON TIME;B19_PM1
398811456;47338065457;2026-06-25;2026-06-28;2026-06-28;EARLY;B19_PM1
398811456;47338530640;2026-06-28;2026-06-30;2026-06-30;EARLY;B19_PM1
398811456;47338646326;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47338712963;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47338770981;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47339217102;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47339473168;2026-06-25;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47339727382;2026-06-25;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47339940464;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47339956236;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47340565965;;;;;B19_PM1
398811456;47340566863;;;;;B19_PM1
398811456;47340567057;;;;;B19_PM1
398811456;47340840008;;;;;B19_PM1
398811456;47340923674;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47340924078;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47341299057;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47341627055;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47341787717;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47342259418;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47342620852;2026-06-25;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47342750003;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47342781065;2026-06-25;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47342916956;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343238738;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343272637;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343373577;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343389211;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343389227;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343662806;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343717023;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343747288;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47343765610;2026-06-27;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47343765632;2026-06-27;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47343907946;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47344131365;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47344152499;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47344289170;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47344289194;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47344480168;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47344542838;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47344598309;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47344648750;2026-06-26;2026-06-27;2026-06-27;EARLY;B19_PM1
398811456;47344891365;2026-06-27;;2026-06-27;EARLY;B19_PM1
398811456;47345130423;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47345524427;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47345724898;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47346342454;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47346614762;2026-06-27;;2026-06-27;EARLY;B19_PM1
398811456;47347425243;2026-06-29;;2026-06-29;EARLY;B19_PM1
398811456;47347582414;2026-06-27;;2026-06-27;EARLY;B19_PM1
398811456;47348329222;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47348370604;2026-06-25;2026-06-26;2026-06-26;EARLY;B19_PM1
398811456;47349484604;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47349557392;2026-06-27;;2026-06-27;EARLY;B19_PM1
398811456;47350027279;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47350993068;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811456;47351115098;2026-06-25;2026-06-26;2026-06-26;EARLY;B19_PM1
398811456;47352950477;2026-06-25;2026-06-26;2026-06-26;EARLY;B19_PM1
398811456;47355638650;2026-06-27;2026-06-29;2026-06-29;EARLY;B19_PM1
398811456;47357176001;2026-06-26;;2026-06-26;EARLY;B19_PM1
398811687;47285421535;2026-06-21;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47290017944;2026-06-22;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47292311299;2026-06-22;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47301560926;2026-06-22;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47304484467;2026-06-22;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47305701323;2026-06-21;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47306554567;2026-06-22;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47308906650;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47309910656;2026-06-28;2026-06-29;2026-06-29;EARLY;A8_PM1
398811687;47311591283;2026-06-22;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47311895145;2026-06-22;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47312333994;2026-06-22;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47312447972;2026-06-25;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47313411821;2026-06-23;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47315085175;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47318987882;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47319842985;2026-06-24;2026-06-30;2026-06-30;EARLY;A8_PM1
398811687;47321564877;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47322491586;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47322783318;2026-06-23;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47323265019;2026-06-23;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47323758686;2026-06-23;2026-06-25;2026-06-25;ON TIME;A8_PM1
398811687;47324865966;2026-06-24;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47325248748;2026-06-23;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47326006681;2026-06-24;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47326304908;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47328205773;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47328463246;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47328774692;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47328816443;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47329125734;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47329205375;2026-07-04;2026-07-06;2026-07-06;EARLY;A8_PM1
398811687;47329379392;2026-06-25;2026-06-26;2026-06-26;EARLY;A8_PM1
398811687;47329382640;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47332144160;2026-06-25;;2026-06-25;ON TIME;A8_PM1
398811687;47332313267;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47333561391;2026-06-25;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47333561909;2026-06-25;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47334578229;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47334711629;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47334948366;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47335150834;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47336356426;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47336872542;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47337497886;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47338047732;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47338181449;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47338529971;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47338799991;2026-06-26;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47339201184;2026-06-24;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47339782878;2026-06-26;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47340014693;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47340818631;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47341370364;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47341793443;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47342066981;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47342809582;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47343061666;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47343062022;2026-06-26;2026-06-29;2026-06-29;EARLY;A8_PM1
398811687;47343930152;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47343957155;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47343957177;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47344231642;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47344972347;2026-06-26;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47345432655;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47345638852;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47345642094;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47346230185;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47346794502;2026-06-26;2026-06-28;2026-06-28;EARLY;A8_PM1
398811687;47347107782;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47348054457;2026-06-26;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47348057879;2026-06-26;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47348237946;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47348238140;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47348436405;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47348526718;;;;;A8_PM1
398811687;47348594871;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47348620530;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47348632375;2026-06-26;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47348709784;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47349874592;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47350380177;2026-06-25;2026-06-26;2026-06-26;EARLY;A8_PM1
398811687;47351912377;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47355023083;2026-06-26;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47355030014;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47355271995;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47355296382;2026-06-27;;2026-06-27;EARLY;A8_PM1
398811687;47356222685;2026-06-25;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47356701646;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47357372852;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47357377055;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47357445716;2026-06-28;2026-06-29;2026-06-29;EARLY;A8_PM1
398811687;47357563762;2026-06-26;2026-06-27;2026-06-27;EARLY;A8_PM1
398811687;47357640667;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47357939037;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47358661578;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47358868783;2026-06-26;;2026-06-26;EARLY;A8_PM1
398811687;47359508754;2026-06-26;;2026-06-26;EARLY;A8_PM1
398817098;47289388175;2026-06-21;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47290010609;2026-06-22;2026-06-28;2026-06-28;EARLY;K22_PM1
398817098;47292414231;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47301532105;2026-06-21;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47314194450;2026-06-23;2026-06-28;2026-06-28;EARLY;K22_PM1
398817098;47316113471;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47316946931;2026-06-22;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47317369790;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47317370620;2026-06-22;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47317370682;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47317370732;2026-06-22;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47321417660;2026-06-22;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47322172855;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47325198203;2026-06-22;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47325977813;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47326797648;2026-06-24;2026-06-26;2026-06-26;EARLY;K22_PM1
398817098;47328750176;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47329136255;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47330122957;2026-06-24;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47331185088;2026-06-24;2026-06-26;2026-06-26;EARLY;K22_PM1
398817098;47332387891;2026-06-23;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47333593479;2026-06-25;;2026-06-25;ON TIME;K22_PM1
398817098;47334544173;2026-06-25;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47334694755;2026-06-24;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47336807889;2026-06-25;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47337004002;2026-06-24;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47337154205;2026-06-25;2026-06-27;2026-06-27;EARLY;K22_PM1
398817098;47341162967;2026-06-25;2026-06-28;2026-06-28;EARLY;K22_PM1
398817098;47341297660;2026-06-25;;2026-06-25;ON TIME;K22_PM1
398817098;47341519344;2026-06-25;;2026-06-25;ON TIME;K22_PM1
398817098;47342159045;2026-06-25;2026-06-26;2026-06-26;EARLY;K22_PM1
398817098;47344024383;2026-06-25;;2026-06-25;ON TIME;K22_PM1
398817098;47346600213;2026-06-24;2026-06-26;2026-06-26;EARLY;K22_PM1
398817098;47358482595;2026-06-25;;2026-06-25;ON TIME;K22_PM1
398817098;47359995065;2026-06-25;;2026-06-25;ON TIME;K22_PM1
398817252;47288899505;2026-06-21;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47290066116;2026-06-21;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47291593526;2026-06-21;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47293597843;2026-06-20;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47295752144;2026-06-21;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47299049708;2026-06-19;2026-06-25;2026-06-25;ON TIME;K8_PM1
398817252;47303808861;2026-06-20;2026-06-23;2026-06-23;VENCIDO;K8_PM1
398817252;47304869758;2026-06-19;2026-06-24;2026-06-24;VENCIDO;K8_PM1
398817252;47305809718;2026-06-21;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47307453680;2026-06-21;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47308441089;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47311633645;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47311672591;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47314065844;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47314284465;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47315931271;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47317868471;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47318498201;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47318624116;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47320669029;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47321116239;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47321472487;2026-06-22;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47322517747;2026-06-25;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47322638512;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47323649082;2026-06-22;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47324404459;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47325422467;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47325534850;2026-06-25;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47326055576;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47326130816;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47326198638;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47326487446;2026-06-22;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47328424167;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47328607474;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47328944312;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47329024183;2026-06-22;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47329025891;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47330521650;2026-06-23;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47330863652;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47331865150;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47332150713;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47332211948;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47332454961;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47332543203;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47332607910;2026-06-26;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47332622263;2026-06-25;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47332635359;2026-06-25;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47332678140;2026-06-23;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47332817492;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47332867128;2026-06-25;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47333261434;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47333540616;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47333750755;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47334830029;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47335650818;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47335674977;2026-06-25;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47335897959;2026-06-25;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47335963017;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47336032840;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47336045784;2026-06-25;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47336777611;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47337623714;2026-06-24;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47337874869;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47337902966;2026-06-25;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47337946815;2026-06-25;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47337996165;2026-06-24;2026-06-27;2026-06-27;EARLY;K8_PM1
398817252;47339078232;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47339812478;2026-06-25;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47339876348;2026-06-25;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47340126275;2026-06-24;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47340576445;;;;;K8_PM1
398817252;47340850234;;;;;K8_PM1
398817252;47340968327;2026-06-25;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47341858214;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47343376186;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47343480665;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47343738980;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47343837208;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47344398057;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47345080491;2026-06-24;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47345973447;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47346247336;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47346394993;2026-06-24;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47346619823;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47346660579;2026-06-24;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47346668846;2026-06-24;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47346893708;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47347463278;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47347954902;2026-06-24;2026-06-25;2026-06-25;ON TIME;K8_PM1
398817252;47347954914;2026-06-24;2026-06-25;2026-06-25;ON TIME;K8_PM1
398817252;47348610241;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47349610726;2026-06-27;2026-06-28;2026-06-28;EARLY;K8_PM1
398817252;47350253145;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47351792404;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47351798414;2026-06-25;2026-06-26;2026-06-26;EARLY;K8_PM1
398817252;47357976441;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817252;47358902070;2026-06-25;;2026-06-25;ON TIME;K8_PM1
398817308;47285865079;2026-06-23;2026-06-29;2026-06-29;EARLY;K9_PM1
398817308;47287636590;2026-06-21;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47294719431;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47300670943;2026-06-19;2026-06-25;2026-06-25;ON TIME;K9_PM1
398817308;47303005689;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47304435011;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47304710210;2026-06-21;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47307577550;2026-06-21;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47310764265;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47311995390;2026-06-22;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47312836873;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47313008767;2026-06-25;;2026-06-25;ON TIME;K9_PM1
398817308;47313501580;2026-06-22;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47318342786;2026-06-22;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47319761253;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47319839031;2026-06-23;2026-06-29;2026-06-29;EARLY;K9_PM1
398817308;47320302933;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47322139792;2026-06-22;2026-06-24;2026-06-24;VENCIDO;K9_PM1
398817308;47323113285;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47323214011;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
398817308;47324026333;2026-06-23;2026-06-27;2026-06-27;EARLY;K9_PM1
